edge_type1	edge_type2	percentage of overlapping predicted edges
bioarx::VirGenHumGen:Gene:Gene	GNBR::Pa::Compound:Disease	0.011940144478844164
Hetionet::DuG::Disease:Gene	STRING::REACTION::Gene:Gene	0.011929824561403506
GNBR::Md::Gene:Disease	Hetionet::DaG::Disease:Gene	0.011929824561403506
GNBR::A+::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.011929824561403506
GNBR::Sa::Compound:Disease	Hetionet::AuG::Anatomy:Gene	0.011898373384441491
GNBR::L::Gene:Disease	Hetionet::CcSE::Compound:Side Effect	0.011881664946680423
GNBR::O::Compound:Gene	Hetionet::DpS::Disease:Symptom	0.011881664946680423
DGIDB::AGONIST::Gene:Compound	GNBR::K::Compound:Gene	0.011881664946680423
Hetionet::DuG::Disease:Gene	STRING::PTMOD::Gene:Gene	0.011881664946680422
DGIDB::BINDER::Gene:Compound	GNBR::E+::Compound:Gene	0.011881664946680422
GNBR::U::Gene:Disease	STRING::CATALYSIS::Gene:Gene	0.011877364981080147
DGIDB::MODULATOR::Gene:Compound	GNBR::D::Gene:Disease	0.011871345029239764
Hetionet::DaG::Disease:Gene	STRING::BINDING::Gene:Gene	0.011871345029239762
bioarx::VirGenHumGen:Gene:Gene	DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	0.011871345029239762
GNBR::U::Gene:Disease	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.01186704506363949
Hetionet::CpD::Compound:Disease	Hetionet::AdG::Anatomy:Gene	0.01182318541451668
GNBR::X::Gene:Disease	Hetionet::DaG::Disease:Gene	0.01182318541451668
DGIDB::ANTIBODY::Gene:Compound	GNBR::E-::Compound:Gene	0.011823185414516678
DRUGBANK::x-atc::Compound:Atc	Hetionet::AeG::Anatomy:Gene	0.011812865497076021
GNBR::L::Gene:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.01181286549707602
DRUGBANK::x-atc::Compound:Atc	GNBR::E-::Compound:Gene	0.01181286549707602
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::GpPW::Gene:Pathway	0.01181286549707602
DRUGBANK::x-atc::Compound:Atc	GNBR::B::Compound:Gene	0.011812865497076018
DGIDB::AGONIST::Gene:Compound	Hetionet::CdG::Compound:Gene	0.011812865497076018
GNBR::A+::Compound:Gene	GNBR::J::Compound:Disease	0.011808565531475745
DRUGBANK::enzyme::Compound:Gene	Hetionet::CcSE::Compound:Side Effect	0.011764705882352934
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::CuG::Compound:Gene	0.011764705882352934
Hetionet::GpCC::Gene:Cellular Component	STRING::PTMOD::Gene:Gene	0.011754385964912278
GNBR::A-::Compound:Gene	Hetionet::CcSE::Compound:Side Effect	0.011754385964912278
DGIDB::OTHER::Gene:Compound	GNBR::B::Compound:Gene	0.011754385964912278
DGIDB::INHIBITOR::Gene:Compound	GNBR::B::Compound:Gene	0.011754385964912278
GNBR::A-::Compound:Gene	GNBR::J::Gene:Disease	0.011754385964912274
GNBR::E-::Compound:Gene	Hetionet::GpBP::Gene:Biological Process	0.011750085999312003
DRUGBANK::target::Compound:Gene	GNBR::J::Gene:Disease	0.011750085999312003
GNBR::J::Gene:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.011695906432748532
GNBR::A+::Compound:Gene	GNBR::J::Gene:Disease	0.011695906432748532
DGIDB::INHIBITOR::Gene:Compound	INTACT::ASSOCIATION::Compound:Gene	0.01169590643274853
bioarx::DrugVirGen:Compound:Gene	GNBR::E::Compound:Gene	0.011668386652906777
DGIDB::AGONIST::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.011668386652906775
bioarx::VirGenHumGen:Gene:Gene	Hetionet::GpMF::Gene:Molecular Function	0.011633126934984514
GNBR::J::Gene:Disease	STRING::INHIBITION::Gene:Gene	0.01161629564106344
GNBR::J::Gene:Disease	GNBR::Rg::Gene:Gene	0.01160597572362278
DRUGBANK::x-atc::Compound:Atc	DRUGBANK::enzyme::Compound:Gene	0.011599587203302371
GNBR::Md::Gene:Disease	STRING::OTHER::Gene:Gene	0.011560027519779841
GNBR::Md::Gene:Disease	INTACT::ASSOCIATION::Gene:Gene	0.011560027519779841
bioarx::DrugVirGen:Compound:Gene	GNBR::E+::Compound:Gene	0.011541107671138631
bioarx::VirGenHumGen:Gene:Gene	STRING::BINDING::Gene:Gene	0.01154110767113863
GNBR::Md::Gene:Disease	GNBR::H::Gene:Gene	0.011501547987616096
GNBR::Pr::Compound:Disease	Hetionet::AeG::Anatomy:Gene	0.011482628138974884
GNBR::J::Gene:Disease	GNBR::E::Gene:Gene	0.011478696741854637
GNBR::O::Compound:Gene	GNBR::T::Compound:Disease	0.011472308221534227
bioarx::DrugVirGen:Compound:Gene	GNBR::B::Compound:Gene	0.011472308221534227
Hetionet::AdG::Anatomy:Gene	Hetionet::GpPW::Gene:Pathway	0.011472308221534224
GNBR::E-::Compound:Gene	GNBR::C::Compound:Disease	0.011461988304093567
DRUGBANK::treats::Compound:Disease	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.011461988304093567
GNBR::Md::Gene:Disease	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.011432748538011694
Hetionet::CtD::Compound:Disease	Hetionet::AeG::Anatomy:Gene	0.011413828689370485
GNBR::Ud::Gene:Disease	Hetionet::CcSE::Compound:Side Effect	0.011413828689370485
bioarx::DrugVirGen:Compound:Gene	GNBR::E-::Compound:Gene	0.011413828689370482
DGIDB::AGONIST::Gene:Compound	Hetionet::AuG::Anatomy:Gene	0.01141382868937048
GNBR::Y::Gene:Disease	STRING::REACTION::Gene:Gene	0.011409528723770207
GNBR::E-::Compound:Gene	Hetionet::CtD::Compound:Disease	0.011403508771929822
GNBR::E-::Compound:Gene	GNBR::Pa::Compound:Disease	0.011403508771929822
GNBR::B::Compound:Gene	Hetionet::CtD::Compound:Disease	0.01135534915720674
DGIDB::BLOCKER::Gene:Compound	GNBR::T::Compound:Disease	0.011355349157206738
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::CuG::Compound:Gene	0.011355349157206738
DGIDB::INHIBITOR::Gene:Compound	GNBR::Z::Compound:Gene	0.011355349157206738
GNBR::Md::Gene:Disease	GNBR::Q::Gene:Gene	0.011351049191606465
GNBR::Md::Gene:Disease	GNBR::V+::Gene:Gene	0.011351049191606465
GNBR::E-::Compound:Gene	GNBR::Mp::Compound:Disease	0.011345029239766078
DRUGBANK::enzyme::Compound:Gene	GNBR::Pa::Compound:Disease	0.011345029239766078
DGIDB::MODULATOR::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.011345029239766078
GNBR::U::Gene:Disease	Hetionet::CpD::Compound:Disease	0.011340729274165805
GNBR::J::Gene:Disease	Hetionet::GcG::Gene:Gene	0.011298958179763133
GNBR::J::Gene:Disease	GNBR::E+::Gene:Gene	0.011298958179763133
GNBR::Md::Gene:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.011286549707602336
GNBR::L::Gene:Disease	Hetionet::CtD::Compound:Disease	0.011286549707602336
DRUGBANK::x-atc::Compound:Atc	GNBR::N::Compound:Gene	0.011286549707602336
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::E::Compound:Gene	0.011286549707602336
DGIDB::AGONIST::Gene:Compound	GNBR::A+::Compound:Gene	0.011286549707602336
DGIDB::ANTAGONIST::Gene:Compound	GNBR::A+::Compound:Gene	0.011286549707602336
DRUGBANK::carrier::Compound:Gene	GNBR::Ud::Gene:Disease	0.011286549707602334
bioarx::VirGenHumGen:Gene:Gene	GNBR::Mp::Compound:Disease	0.011286549707602334
DRUGBANK::enzyme::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.011282249742002063
GNBR::Pr::Compound:Disease	Hetionet::AuG::Anatomy:Gene	0.011244778613199662
bioarx::DrugHumGen:Compound:Gene	GNBR::Pr::Compound:Disease	0.011244778613199662
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::X::Gene:Disease	0.011238390092879252
GNBR::J::Gene:Disease	Hetionet::DaG::Disease:Gene	0.011228070175438594
Hetionet::PCiC::Pharmacologic Class:Compound	INTACT::DIRECT INTERACTION::Compound:Gene	0.011228070175438592
Hetionet::DpS::Disease:Symptom	Hetionet::CuG::Compound:Gene	0.011228070175438592
GNBR::O::Compound:Gene	GNBR::in_tax::Gene:Tax	0.011228070175438592
GNBR::A-::Compound:Gene	GNBR::U::Gene:Disease	0.011228070175438592
DRUGBANK::x-atc::Compound:Atc	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.011228070175438592
DGIDB::BLOCKER::Gene:Compound	GNBR::Mp::Compound:Disease	0.011228070175438592
GNBR::J::Gene:Disease	GNBR::H::Gene:Gene	0.011217948717948718
GNBR::J::Gene:Disease	INTACT::CLEAVAGE REACTION::Gene:Gene	0.011179910560715513
GNBR::G::Gene:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.01116959064327485
GNBR::B::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.01116959064327485
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::E-::Compound:Gene	0.01116959064327485
DGIDB::ACTIVATOR::Gene:Compound	GNBR::A+::Compound:Gene	0.01116959064327485
DGIDB::ANTIBODY::Gene:Compound	GNBR::K::Compound:Gene	0.01116959064327485
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::DaG::Disease:Gene	0.01116959064327485
DGIDB::OTHER::Gene:Compound	GNBR::Z::Compound:Gene	0.01116959064327485
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::O::Compound:Gene	0.011111111111111106
GNBR::O::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.011111111111111105
bioarx::DrugHumGen:Compound:Gene	GNBR::Sa::Compound:Disease	0.011096491228070174
DGIDB::BLOCKER::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.011073271413828687
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::J::Gene:Disease	0.011038011695906428
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::E::Compound:Gene	0.011038011695906428
bioarx::DrugHumGen:Compound:Gene	GNBR::X::Gene:Disease	0.011038011695906428
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::Md::Gene:Disease	0.011033711730306157
bioarx::HumGenHumGen:Gene:Gene	GNBR::Md::Gene:Disease	0.011033711730306157
GNBR::Te::Gene:Disease	Hetionet::GpBP::Gene:Biological Process	0.011014791881664945
DRUGBANK::carrier::Compound:Gene	GNBR::Pa::Compound:Disease	0.011014791881664945
bioarx::DrugHumGen:Compound:Gene	GNBR::J::Gene:Disease	0.011014791881664945
GNBR::N::Compound:Gene	GNBR::C::Compound:Disease	0.011004471964224287
GNBR::L::Gene:Disease	Hetionet::DrD::Disease:Disease	0.010994152046783626
GNBR::Md::Gene:Disease	INTACT::DIRECT INTERACTION::Gene:Gene	0.010975232198142414
GNBR::Md::Gene:Disease	Hetionet::Gr>G::Gene:Gene	0.010975232198142414
GNBR::Md::Gene:Disease	Hetionet::CrC::Compound:Compound	0.010975232198142414
GNBR::Md::Gene:Disease	GNBR::Rg::Gene:Gene	0.010975232198142414
GNBR::Pr::Compound:Disease	GNBR::Md::Gene:Disease	0.010952012383900929
GNBR::E::Compound:Gene	GNBR::C::Compound:Disease	0.010945992432060543
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::DdG::Disease:Gene	0.010945992432060543
bioarx::DrugVirGen:Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.010945992432060543
Hetionet::AdG::Anatomy:Gene	STRING::BINDING::Gene:Gene	0.01094599243206054
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::GpMF::Gene:Molecular Function	0.01094599243206054
GNBR::L::Gene:Disease	Hetionet::CuG::Compound:Gene	0.010945992432060538
GNBR::Mp::Compound:Disease	GNBR::J::Gene:Disease	0.010941692466460269
Hetionet::AdG::Anatomy:Gene	Hetionet::GpCC::Gene:Cellular Component	0.010887512899896798
Hetionet::GpBP::Gene:Biological Process	Hetionet::DdG::Disease:Gene	0.010887512899896798
GNBR::Ud::Gene:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.010887512899896798
GNBR::E::Compound:Gene	Hetionet::CpD::Compound:Disease	0.010887512899896798
DRUGBANK::carrier::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.010887512899896798
DRUGBANK::x-atc::Compound:Atc	GNBR::G::Gene:Disease	0.010887512899896798
DRUGBANK::treats::Compound:Disease	Hetionet::DrD::Disease:Disease	0.010887512899896794
GNBR::E-::Compound:Gene	GNBR::Sa::Compound:Disease	0.010877192982456138
DRUGBANK::enzyme::Compound:Gene	GNBR::T::Compound:Disease	0.010877192982456138
DRUGBANK::target::Compound:Gene	GNBR::Md::Gene:Disease	0.010877192982456138
DGIDB::ANTIBODY::Gene:Compound	GNBR::Z::Compound:Gene	0.010829033367733056
DGIDB::BLOCKER::Gene:Compound	GNBR::Te::Gene:Disease	0.010829033367733056
bioarx::DrugHumGen:Compound:Gene	Hetionet::CpD::Compound:Disease	0.010829033367733056
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::A+::Compound:Gene	0.010829033367733054
GNBR::O::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.0108187134502924
DRUGBANK::treats::Compound:Disease	STRING::ACTIVATION::Gene:Gene	0.010818713450292394
DRUGBANK::treats::Compound:Disease	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.010818713450292394
GNBR::Mp::Compound:Disease	Hetionet::CbG::Compound:Gene	0.010818713450292393
DGIDB::OTHER::Gene:Compound	GNBR::in_tax::Gene:Tax	0.01081441348469212
GNBR::T::Compound:Disease	GNBR::D::Gene:Disease	0.010791193670450637
DGIDB::BLOCKER::Gene:Compound	Hetionet::CpD::Compound:Disease	0.01077055383556931
GNBR::Md::Gene:Disease	INTACT::CLEAVAGE REACTION::Gene:Gene	0.010766253869969038
DRUGBANK::target::Compound:Gene	GNBR::Pr::Compound:Disease	0.010764732343679709
Hetionet::CbG::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.010760233918128652
GNBR::L::Gene:Disease	INTACT::ASSOCIATION::Compound:Gene	0.010760233918128652
GNBR::A+::Compound:Gene	Hetionet::GpBP::Gene:Biological Process	0.010760233918128652
DGIDB::OTHER::Gene:Compound	GNBR::E::Compound:Gene	0.010760233918128652
bioarx::DrugHumGen:Compound:Gene	GNBR::Md::Gene:Disease	0.01076023391812865
bioarx::DrugVirGen:Compound:Gene	GNBR::U::Gene:Disease	0.010732714138286893
GNBR::Ud::Gene:Disease	Hetionet::DdG::Disease:Gene	0.010701754385964908
DRUGBANK::target::Compound:Gene	GNBR::Ud::Gene:Disease	0.010701754385964908
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::in_tax::Gene:Tax	0.010697454420364636
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.010697454420364634
GNBR::Y::Gene:Disease	STRING::CATALYSIS::Gene:Gene	0.01067423460612315
GNBR::J::Gene:Disease	STRING::CATALYSIS::Gene:Gene	0.010655683325961965
GNBR::A-::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.010643274853801168
GNBR::A-::Compound:Gene	Hetionet::CpD::Compound:Disease	0.010643274853801168
GNBR::X::Gene:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.010643274853801166
GNBR::D::Gene:Disease	INTACT::ASSOCIATION::Compound:Gene	0.010643274853801166
GNBR::E::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.010643274853801166
DRUGBANK::carrier::Compound:Gene	GNBR::U::Gene:Disease	0.010643274853801166
DRUGBANK::carrier::Compound:Gene	GNBR::Mp::Compound:Disease	0.010643274853801166
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::DdG::Disease:Gene	0.010643274853801163
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::Z::Compound:Gene	0.010584795321637424
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::DuG::Disease:Gene	0.010584795321637424
GNBR::Z::Compound:Gene	GNBR::Mp::Compound:Disease	0.01057017543859649
bioarx::DrugVirGen:Compound:Gene	DRUGBANK::target::Compound:Gene	0.01057017543859649
bioarx::VirGenHumGen:Gene:Gene	STRING::REACTION::Gene:Gene	0.010546955624355005
DGIDB::ANTAGONIST::Gene:Compound	GNBR::E::Compound:Gene	0.010526315789473679
GNBR::Md::Gene:Disease	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.010507395940832474
GNBR::J::Compound:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.010488476092191262
GNBR::A+::Compound:Gene	GNBR::Sa::Compound:Disease	0.010488476092191262
GNBR::Ud::Gene:Disease	Hetionet::DlA::Disease:Anatomy	0.010488476092191258
Hetionet::GpBP::Gene:Biological Process	Hetionet::GpMF::Gene:Molecular Function	0.010478156174750603
GNBR::J::Gene:Disease	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.010424175068137918
GNBR::Te::Gene:Disease	Hetionet::CuG::Compound:Gene	0.01041967664258686
DGIDB::BLOCKER::Gene:Compound	GNBR::C::Compound:Disease	0.010419676642586856
GNBR::J::Gene:Disease	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.010367585630743525
DRUGBANK::x-atc::Compound:Atc	GNBR::A-::Compound:Gene	0.010361197110423114
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.010361197110423114
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::E-::Compound:Gene	0.010361197110423114
GNBR::Z::Compound:Gene	GNBR::Pa::Compound:Disease	0.010350877192982454
GNBR::L::Gene:Disease	Hetionet::CbG::Compound:Gene	0.010350877192982453
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::in_tax::Gene:Tax	0.01030271757825937
DGIDB::BLOCKER::Gene:Compound	GNBR::X::Gene:Disease	0.01030271757825937
DGIDB::BLOCKER::Gene:Compound	GNBR::G::Gene:Disease	0.01030271757825937
GNBR::Mp::Compound:Disease	Hetionet::GpCC::Gene:Cellular Component	0.010302717578259369
GNBR::Md::Gene:Disease	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0102984176126591
GNBR::Md::Gene:Disease	Hetionet::GiG::Gene:Gene	0.0102984176126591
Hetionet::CdG::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.01029689608636977
GNBR::G::Gene:Disease	Hetionet::DrD::Disease:Disease	0.010292397660818712
GNBR::O::Compound:Gene	Hetionet::CpD::Compound:Disease	0.010292397660818712
Hetionet::DaG::Disease:Gene	Hetionet::GpMF::Gene:Molecular Function	0.01029239766081871
bioarx::Covid2_acc_host_gene::Disease:Gene	DGIDB::AGONIST::Gene:Compound	0.01029239766081871
GNBR::Mp::Compound:Disease	GNBR::Md::Gene:Disease	0.010275197798417615
GNBR::Y::Gene:Disease	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.010275197798417613
GNBR::Y::Gene:Disease	GNBR::W::Gene:Gene	0.010275197798417613
GNBR::Sa::Compound:Disease	GNBR::J::Gene:Disease	0.010264877880976953
DGIDB::ANTIBODY::Gene:Compound	Hetionet::DaG::Disease:Gene	0.010244238046095628
bioarx::Coronavirus_ass_host_gene::Disease:Gene	DGIDB::PARTIAL AGONIST::Gene:Compound	0.010244238046095628
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::N::Compound:Gene	0.010244238046095627
bioarx::VirGenHumGen:Gene:Gene	DGIDB::BINDER::Gene:Compound	0.010244238046095627
GNBR::Md::Gene:Disease	INTACT::COLOCALIZATION::Gene:Gene	0.010239938080495354
GNBR::Md::Gene:Disease	GNBR::E+::Gene:Gene	0.010239938080495354
GNBR::G::Gene:Disease	Hetionet::CtD::Compound:Disease	0.010233918128654968
DRUGBANK::carrier::Compound:Gene	GNBR::L::Gene:Disease	0.010233918128654968
DGIDB::INHIBITOR::Gene:Compound	GNBR::E::Compound:Gene	0.010233918128654968
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::GpBP::Gene:Biological Process	0.010233918128654968
Hetionet::GpMF::Gene:Molecular Function	Hetionet::CdG::Compound:Gene	0.010229618163054698
GNBR::C::Compound:Disease	GNBR::Md::Gene:Disease	0.010229618163054694
GNBR::B::Compound:Gene	Hetionet::CpD::Compound:Disease	0.010175438596491226
DRUGBANK::x-atc::Compound:Atc	INTACT::DIRECT INTERACTION::Compound:Gene	0.010175438596491226
DGIDB::OTHER::Gene:Compound	GNBR::O::Compound:Gene	0.010175438596491226
DGIDB::OTHER::Gene:Compound	GNBR::A+::Compound:Gene	0.010175438596491226
Hetionet::DuG::Disease:Gene	STRING::CATALYSIS::Gene:Gene	0.010175438596491225
Hetionet::PCiC::Pharmacologic Class:Compound	Hetionet::CdG::Compound:Gene	0.010175438596491225
DGIDB::ACTIVATOR::Gene:Compound	GNBR::B::Compound:Gene	0.010175438596491225
DGIDB::BINDER::Gene:Compound	GNBR::A+::Compound:Gene	0.010175438596491225
DRUGBANK::target::Compound:Gene	GNBR::Mp::Compound:Disease	0.010175438596491221
DGIDB::BLOCKER::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.010175438596491221
bioarx::DrugHumGen:Compound:Gene	GNBR::Mp::Compound:Disease	0.010175438596491221
GNBR::X::Gene:Disease	Hetionet::CbG::Compound:Gene	0.010171138630890952
bioarx::DrugHumGen:Compound:Gene	GNBR::C::Compound:Disease	0.010171138630890952
GNBR::U::Gene:Disease	Hetionet::GpPW::Gene:Pathway	0.01013366750208855
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Z::Compound:Gene	0.010116959064327484
DRUGBANK::target::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.010116959064327483
DGIDB::MODULATOR::Gene:Compound	Hetionet::DlA::Disease:Anatomy	0.01010233918128655
GNBR::J::Gene:Disease	Hetionet::CbG::Compound:Gene	0.010089439284485724
GNBR::J::Gene:Disease	INTACT::COLOCALIZATION::Gene:Gene	0.010068799449604402
GNBR::J::Gene:Disease	Hetionet::GiG::Gene:Gene	0.010068799449604402
GNBR::Ud::Gene:Disease	Hetionet::CdG::Compound:Gene	0.010058479532163737
DGIDB::BINDER::Gene:Compound	GNBR::A-::Compound:Gene	0.010058479532163737
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::DuG::Disease:Gene	0.010058479532163737
bioarx::DrugHumGen:Compound:Gene	GNBR::L::Gene:Disease	0.010043859649122806
GNBR::C::Compound:Disease	GNBR::J::Gene:Disease	0.010039559683522532
GNBR::X::Gene:Disease	STRING::PTMOD::Gene:Gene	0.010020639834881322
Hetionet::AuG::Anatomy:Gene	Hetionet::GpCC::Gene:Cellular Component	0.009985380116959064
GNBR::J::Gene:Disease	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.009970760233918128
GNBR::X::Gene:Disease	Hetionet::CuG::Compound:Gene	0.009962160302717576
DGIDB::AGONIST::Gene:Compound	GNBR::Te::Gene:Disease	0.009962160302717576
GNBR::E+::Compound:Gene	GNBR::Pa::Compound:Disease	0.009951840385276918
GNBR::J::Gene:Disease	INTACT::DIRECT INTERACTION::Gene:Gene	0.009941520467836256
GNBR::E::Compound:Gene	GNBR::T::Compound:Disease	0.009903680770553836
GNBR::J::Compound:Disease	Hetionet::CuG::Compound:Gene	0.009903680770553834
GNBR::K::Compound:Gene	GNBR::Sa::Compound:Disease	0.009903680770553834
DRUGBANK::carrier::Compound:Gene	Hetionet::CpD::Compound:Disease	0.009903680770553834
GNBR::Sa::Compound:Disease	GNBR::Md::Gene:Disease	0.009899380804953561
GNBR::O::Compound:Gene	GNBR::C::Compound:Disease	0.009893360853113174
DRUGBANK::treats::Compound:Disease	INTACT::ASSOCIATION::Gene:Gene	0.009893360853113174
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	STRING::REACTION::Gene:Gene	0.009893360853113174
GNBR::Mp::Compound:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.009868421052631573
GNBR::Sa::Compound:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.00984520123839009
GNBR::U::Gene:Disease	Hetionet::GpMF::Gene:Molecular Function	0.00983488132094943
GNBR::B::Compound:Gene	GNBR::J::Compound:Disease	0.00983488132094943
DRUGBANK::x-atc::Compound:Atc	GNBR::L::Gene:Disease	0.00983488132094943
GNBR::J::Gene:Disease	Hetionet::CrC::Compound:Compound	0.009820261437908494
Hetionet::DdG::Disease:Gene	Hetionet::Gr>G::Gene:Gene	0.009776401788785687
GNBR::L::Gene:Disease	Hetionet::GpCC::Gene:Cellular Component	0.009776401788785687
GNBR::B::Compound:Gene	GNBR::Sa::Compound:Disease	0.009776401788785687
DRUGBANK::x-atc::Compound:Atc	Hetionet::AuG::Anatomy:Gene	0.009776401788785687
DGIDB::BLOCKER::Gene:Compound	GNBR::Ud::Gene:Disease	0.009776401788785687
DGIDB::ANTAGONIST::Gene:Compound	GNBR::Y::Gene:Disease	0.009776401788785687
